comparison_case_id,source_scenario_id,evaluation_side,numeric__turn_number,numeric__player_energy,numeric__opponent_energy,numeric__player_damage,numeric__opponent_damage,numeric__prize_cards_remaining,numeric__hand_size,numeric__recomputed_legal_move_count,numeric__acting_energy,numeric__defending_energy,numeric__energy_difference,numeric__absolute_energy_difference,numeric__acting_damage,numeric__defending_damage,numeric__damage_difference,numeric__absolute_damage_difference,numeric__single_legal_move_flag,numeric__multi_legal_move_flag,numeric__model_choice_required_flag,numeric__is_legal__ascension,numeric__is_legal__bind_down,numeric__is_legal__live_coal,numeric__is_legal__pass,numeric__is_legal__quick_attack,numeric__is_legal__tuck_tail,numeric__active_card_can_use__ascension,numeric__active_card_can_use__bind_down,numeric__active_card_can_use__live_coal,numeric__active_card_can_use__pass,numeric__active_card_can_use__quick_attack,numeric__active_card_can_use__tuck_tail,categorical__current_side_Opponent,categorical__current_side_Player,categorical__side_mode_FLIP,categorical__side_mode_PRESERVE,categorical__player_card_Bulbasaur,categorical__player_card_Charmander,categorical__player_card_Eevee,categorical__player_card_Meowth,categorical__opponent_card_Charmander,categorical__opponent_card_Eevee,categorical__active_card_Bulbasaur,categorical__active_card_Charmander,categorical__active_card_Eevee,categorical__active_card_Meowth,categorical__inactive_card_Bulbasaur,categorical__inactive_card_Charmander,categorical__inactive_card_Eevee,categorical__inactive_card_Meowth,categorical__legal_move_signature_ascension,categorical__legal_move_signature_ascension | quick attack,categorical__legal_move_signature_bind down,categorical__legal_move_signature_live coal,categorical__legal_move_signature_pass,categorical__legal_move_signature_tuck tail,categorical__battle_phase_EARLY,categorical__battle_phase_LATE,categorical__battle_phase_MID,categorical__energy_band_LOW,categorical__energy_band_READY,categorical__energy_band_ZERO,categorical__damage_band_HIGH_DAMAGE,categorical__damage_band_LOW_DAMAGE,categorical__damage_band_MEDIUM_DAMAGE
4WE_PAIR_011_V03__PLAYER,T52_S002__HP_PRESSURE,Player,1.0,2.0,2.0,0.0,40.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_011_V04__OPPONENT,T52_S002__HP_PRESSURE,Opponent,1.0,2.0,3.0,40.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_011_V04__PLAYER,T52_S002__HP_PRESSURE,Player,1.0,3.0,2.0,0.0,40.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_012_V01__OPPONENT,T52_S002__HP_PRESSURE,Opponent,3.0,3.0,3.0,40.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_012_V01__PLAYER,T52_S002__HP_PRESSURE,Player,3.0,3.0,3.0,0.0,40.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_012_V02__OPPONENT,T52_S002__HP_PRESSURE,Opponent,3.0,3.0,2.0,40.0,0.0,2.0,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_012_V02__PLAYER,T52_S002__HP_PRESSURE,Player,3.0,2.0,3.0,0.0,40.0,2.0,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_012_V03__OPPONENT,T52_S002__HP_PRESSURE,Opponent,3.0,2.0,2.0,40.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_012_V03__PLAYER,T52_S002__HP_PRESSURE,Player,3.0,2.0,2.0,0.0,40.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_012_V04__OPPONENT,T52_S002__HP_PRESSURE,Opponent,3.0,2.0,3.0,40.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_012_V04__PLAYER,T52_S002__HP_PRESSURE,Player,3.0,3.0,2.0,0.0,40.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,40.0,-40.0,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_013_V01__OPPONENT,T52_S003__BASELINE,Opponent,2.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_013_V01__PLAYER,T52_S003__BASELINE,Player,2.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_013_V02__OPPONENT,T52_S003__BASELINE,Opponent,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_013_V02__PLAYER,T52_S003__BASELINE,Player,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_013_V03__OPPONENT,T52_S003__BASELINE,Opponent,2.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_013_V03__PLAYER,T52_S003__BASELINE,Player,2.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_013_V04__OPPONENT,T52_S003__BASELINE,Opponent,2.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_013_V04__PLAYER,T52_S003__BASELINE,Player,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_014_V01__OPPONENT,T52_S003__BASELINE,Opponent,4.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_014_V01__PLAYER,T52_S003__BASELINE,Player,4.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_014_V02__OPPONENT,T52_S003__BASELINE,Opponent,4.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_014_V02__PLAYER,T52_S003__BASELINE,Player,4.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_014_V03__OPPONENT,T52_S003__BASELINE,Opponent,4.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_014_V03__PLAYER,T52_S003__BASELINE,Player,4.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_014_V04__OPPONENT,T52_S003__BASELINE,Opponent,4.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_014_V04__PLAYER,T52_S003__BASELINE,Player,4.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_015_V01__OPPONENT,T52_S003__HP_PRESSURE,Opponent,2.0,3.0,3.0,30.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_015_V01__PLAYER,T52_S003__HP_PRESSURE,Player,2.0,3.0,3.0,0.0,30.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_015_V02__OPPONENT,T52_S003__HP_PRESSURE,Opponent,2.0,3.0,2.0,30.0,0.0,2.0,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_015_V02__PLAYER,T52_S003__HP_PRESSURE,Player,2.0,2.0,3.0,0.0,30.0,2.0,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_015_V03__OPPONENT,T52_S003__HP_PRESSURE,Opponent,2.0,2.0,2.0,30.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_015_V03__PLAYER,T52_S003__HP_PRESSURE,Player,2.0,2.0,2.0,0.0,30.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_015_V04__OPPONENT,T52_S003__HP_PRESSURE,Opponent,2.0,2.0,3.0,30.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_015_V04__PLAYER,T52_S003__HP_PRESSURE,Player,2.0,3.0,2.0,0.0,30.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_016_V01__OPPONENT,T52_S003__HP_PRESSURE,Opponent,4.0,3.0,3.0,30.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_016_V01__PLAYER,T52_S003__HP_PRESSURE,Player,4.0,3.0,3.0,0.0,30.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_016_V02__OPPONENT,T52_S003__HP_PRESSURE,Opponent,4.0,3.0,2.0,30.0,0.0,2.0,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_016_V02__PLAYER,T52_S003__HP_PRESSURE,Player,4.0,2.0,3.0,0.0,30.0,2.0,3.0,2.0,2.0,3.0,-1.0,1.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_016_V03__OPPONENT,T52_S003__HP_PRESSURE,Opponent,4.0,2.0,2.0,30.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_016_V03__PLAYER,T52_S003__HP_PRESSURE,Player,4.0,2.0,2.0,0.0,30.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4WE_PAIR_016_V04__OPPONENT,T52_S003__HP_PRESSURE,Opponent,4.0,2.0,3.0,30.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_016_V04__PLAYER,T52_S003__HP_PRESSURE,Player,4.0,3.0,2.0,0.0,30.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,30.0,-30.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4WE_PAIR_017_V01__OPPONENT,T52_S004__BASELINE,Opponent,1.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
